txn_city_corrected_name,txn_city_lat,txn_city_long,txn_city
Svetlogorsk,54.9394562,20.1584706,SVETLODOLSK
Svetloe,60.54618319999999,29.7859135,SVETLOE
Svetlogorsk,54.9394562,20.1584706,SVETLOGORE
Svetlogorsk,54.9394562,20.1584706,SVETLOGORSK
Svetlograd,45.3393412,42.8442614,SVETLOGRAD
Svetlogorsk,54.9394562,20.1584706,SVETLOYARSKIY
Svetlaya Polyana,52.4601022,39.9531546,SVETLYE POLYA
Svetly,54.6770382,20.1363729,SVETLYI
Svetly,54.6770382,20.1363729,SVETLYJ
Svetly,54.6770382,20.1363729,SVETLYJ DUNAJ
Svetly,54.6770382,20.1363729,SVETLYJ PUT L
Svetlyi Yar,48.47576830000001,44.779811,SVETLYJ YAR
Svetly,54.6770382,20.1363729,SVETLYY
Svetly,54.6770382,20.1363729,SVETLYY G
Svetly,54.6770382,20.1363729,SVETLYY P
Svetlyy Put',45.2054979,37.662248,SVETLYY PUT I
Svetlyi Yar,48.47576830000001,44.779811,SVETLYY YAR
9,57.82237,28.367179,SVETOGORE
Svetogorsk,61.1080747,28.8546655,SVETOGORSK
Svetogorsk,61.1080747,28.8546655,SVETOGORSK G
Svinushki,53.7368631,39.60449,SVINUSHKI
Svir River,60.90703439999999,34.07876359999999,SVIR
Svirsk,53.0907675,103.3369457,SVIRSK
Sviyazhsk,55.7710745,48.6583572,SVIYAZHSK
Sviyazhsk,55.7710745,48.6583572,SVIYAZHSKIJ
Svkh Sormovskiy Proletariy,56.64334789999999,43.9145348,SVKH SORMOVSK
Svkh Agronom,53.0376087,39.01915220000001,SVKH. AGRONOM
Seversk,56.6026874,84.8805395,SVMRSK
333,29.4281027,-98.4982673,SVOBODA
Svobodny,51.3768658,128.1347222,SVOBODNIY
Svobodny,51.3768658,128.1347222,SVOBODNY
Svobodny,51.3768658,128.1347222,SVOBODNYI
Svobodny,51.3768658,128.1347222,SVOBODNYJ
Svobodny,51.3768658,128.1347222,SVOBODNYY
Seversk,56.6026874,84.8805395,SVURSK
Syabrenitsy,59.136783,31.62933649999999,SYABRENITSY
Syam-Kaksi,56.254722,52.353889,SYAMKAKSI
Syamzha,60.0181059,41.0733806,SYAMZHA
Oltenița,44.087077,26.636105,SYANOVO
Syasstroy,60.1444455,32.5537935,SYASSTROJ
SYATRAKASY L,-1.0,-1.0,SYATRAKASY L
Sychyovka,55.826646,34.27530369999999,SYCHEVKA
Sychevo,59.30011989999999,39.3257354,SYCHEVO
Syktyvkar,61.6641145,50.81687729999999,SYIKTYIVKAR
Syktyvkar,61.6641145,50.81687729999999,SYKTIVKAR
Syktyvkar,61.6641145,50.81687729999999,SYKTYV
Syktyvkar,61.6641145,50.81687729999999,SYKTYVKAR
Syktyvkar,61.6641145,50.81687729999999,SYKTYVKAR G
Syktyvkar,61.6641145,50.81687729999999,SYKTYVKARSKIY
Sylvenskoye Sel'skoye Poseleniye,58.03033790000001,56.7406217,SYLVA
Syntashtamak,54.9063434,54.9994575,SYNTASHTAMAK
Syntul,55.0040074,41.2968691,SYNTUL
Markovo,64.671722,170.4226679,SYRKOVO
Syrostan,55.06150340000001,59.90825869999999,SYROSTAN
Sysert,56.5103018,60.8247375,SYSERT
SYSERTSKIIY R,-1.0,-1.0,SYSERTSKIIY R
Yekaterinburg,56.8430993,60.64540859999999,SYSERTSKIY R
SYSERTSKIY RA,-1.0,-1.0,SYSERTSKIY RA
Sysert,56.5103018,60.8247375,SYSERTY
Sysoyevo,55.957845,36.9383622,SYSOEVO
Sytomino,61.306628,71.284641,SYTOMINO
Syukterka,56.12170930000001,47.0432844,SYUKTERKA
Syumsi,57.10251,51.6082227,SYUMSI
SYURNOGURT,-1.0,-1.0,SYURNOGURT
Syvdarma,65.2689614,77.740779,SYVDARMA
Syzran,53.1504504,48.397896,SYZRAN
Syzran,53.1504504,48.397896,SYZRAN G
Tablovo,55.7369602,36.2242254,TABLOVO
Tabolovo,55.550246,37.745003,TABOLOVO
Tabory,58.528389,64.5532379,TABORY
17,51.7903785,87.2439193,TAEZHNIY
Ramenskoye,55.54821699999999,38.18983,TAEZHNY
Taezhnyi,61.15925610000001,62.67695659999999,TAEZHNYI
Ramenskoye,55.54821699999999,38.18983,TAEZHNYJ
Taganrog,47.2125752,38.9159658,TAGANROG
Gorod Taganrog,47.2181226,38.8833095,TAGANROG G
Taganrog,47.2125752,38.9159658,TAGNRG
Adygea Republic,44.8229155,40.1754463,TAHTAMUKAJSKI
8633,34.0305142,-118.3820274,TAIGA
Tayshet,55.9321466,98.0105748,TAISHET
Taytsy,59.66300829999999,30.1141012,TAITSY
Tayshet,55.9321466,98.0105748,TAIYSHET
TAJCI,-1.0,-1.0,TAJCI
Taytsy,59.66300829999999,30.1141012,TAJCY
Tayga,56.0650329,85.6335757,TAJGA
Taymoerzino,55.3730434,54.8345123,TAJMURZINO
TAJNOE,-1.0,-1.0,TAJNOE
TAJNYASHEVO,-1.0,-1.0,TAJNYASHEVO
Tayshet,55.9321466,98.0105748,TAJSHET
Venetsiya,55.5036217,54.8965278,TAKARLIKOVSKI
Takhtamyshevo,56.3790791,84.8804717,TAKHTAMYSHEVO
Taksimo,56.3667702,114.8344788,TAKSIMO
Taktalatsjoek,55.87235219999999,54.6771903,TAKTALACHUK
Talagi,64.614295,40.6292204,TALAGI
Talakan,50.2609971,130.278781,TALAKAN
1272-74,42.2554381,-71.12405389999999,TALALAEVSKIJ
Talashkino,54.6567593,32.1804491,TALASHKINO
Talashmanovo,56.2684821,42.9441588,TALASHMANOVO
TALAZHSKOE SH,-1.0,-1.0,TALAZHSKOE SH
Taldan,53.6934353,124.8109085,TALDAN
Taldom,56.7308079,37.528331,TALDOM
TALICKIJ CHAM,-1.0,-1.0,TALICKIJ CHAM
Talitsy,56.8034729,38.6533364,TALICY
TALICZA,-1.0,-1.0,TALICZA
Talinka,61.5501963,66.4508649,TALINKA
TALITCY,-1.0,-1.0,TALITCY
Talitsa,57.0127114,63.7294645,TALITSA
Talitsa,57.0127114,63.7294645,TALITSY
Tolyatti,53.508525,49.41821960000001,TALJATTI
19,59.4384582,24.7454275,TALLINN
19,59.4384582,24.7454275,TALLINNA
Tal'menka,53.8165021,83.557285,TALMENKA
Ramenskoye,55.5668166,38.2256455,TALMENSKIY
Ramenskiy,55.4575358,38.17165019999999,TALMENSKIY R
Talovaya,51.117265,40.7254598,TALOVAYA
Talovka,57.0361443,49.6854088,TALOVKA
Talpaki,54.6504457,21.3353024,TALPAKI
TALYMENSKIY R,-1.0,-1.0,TALYMENSKIY R
Tamala,52.54328839999999,43.2540976,TAMALA
Tamalinsky District,52.58918250000001,43.3244637,TAMALINSKIY
Tamalinsky District,52.58918250000001,43.3244637,TAMALINSKIY R
Taman,45.2120206,36.7102871,TAMAN
Tambov,52.7371109,41.4396142,TAMBOV
Gorod Tambov,52.723602,41.4423099,TAMBOV G
Tambov,52.7371109,41.4396142,TAMBOVKA
Tambov Oblast,52.6416589,41.4216451,TAMBOVSKAYA O
Tambovskiy,44.75525630000001,40.37096469999999,TAMBOVSKIY P.
Tambov,52.7371109,41.4396142,TAMBOW
Tamga,45.5724324,133.6188672,TAMGA
35921,28.0569133,-82.43538439999999,TAMPA
TAMYANTAJMAS,-1.0,-1.0,TAMYANTAJMAS
Tan,54.8202764,55.0102304,TAN
Tanais,47.26888899999999,39.335,TANAIS.EXPRES
Tanayka,55.7393794,51.9152293,TANAJKA
TANKHOJ,-1.0,-1.0,TANKHOJ
Tankhoi,51.55149549999999,105.1164927,TANKHOY
Tanzybey,53.1271493,92.9468364,TANZYBEJ
Tara,56.90121449999999,74.37529839999999,TARA
Taraberdino,55.0828625,55.3906443,TARABERDINO
Tarakanovka,55.12674980000001,35.7429263,TARAKANOVKA
Tarasovo,62.0242261,38.16792,TARASIKHA
Taraskovo,59.708056,39.005,TARASKOVO
Taraskul',57.0104968,65.453515,TARASKUL
TARASONAVOLOC,-1.0,-1.0,TARASONAVOLOC
Tarasovka,55.6173768,54.8754879,TARASOVKA
Tarasovo,52.523905,41.2879685,TARASOVO
Tarasovsky District,48.7309012,40.3699263,TARASOVSKI
Tarasovsky District,48.7309012,40.3699263,TARASOVSKII
Tarasovsky District,48.7309012,40.3699263,TARASOVSKIJ
Tarasovskiy,48.72667860000001,40.3751274,TARASOVSKIY
Tarbagatay,51.1760343,109.0878266,TARBAGATAJ
Tarbagatay,51.1760343,109.0878266,TARBAGATAY
Taremskoye,55.9255289,43.0452992,TAREMSKOE
First Street Southeast,38.8899389,-77.0090505,TARGAJSKIJ DO
Targay,53.5672211,87.1493567,TARGAY
Tarychevo,55.5591622,37.6943958,TARICHEVO
Tarkhany,52.992506,43.657206,TARKHANY
Tarkhany,52.992506,43.657206,TARKHANY S.
Tarko-Sale,64.91207779999999,77.7636861,TARKOSALE
Tarnogsky Gorodok,60.502878,43.5649824,TARNOGSKIY GORODOK
1,47.25805150000001,10.7745543,TARRENZ
Tarumovka,44.0727784,46.5395099,TARUMOVKA
Tarusa,54.7227778,37.1647813,TARUSA
Tarusovo,56.6080408,37.5124066,TARUSOVO
Tarychevo,55.5591622,37.6943958,TARYCHEVO
Tashara,55.5161284,83.4994196,TASHARA
Tashara,55.5161284,83.4994196,TASHARA S.
Tashirovo,55.4208372,36.6548946,TASHIROVO
Tashkent,41.2994958,69.2400734,TASHKENT
Tashkinovo,56.0446141,54.26931769999999,TASHKINOVO
Tashla,53.7054379,49.7592828,TASHLA
Tashtagol,52.7591043,87.8473013,TASHTAGOL
Tashtyp,52.80452700000001,89.88307999999999,TASHTYP
Taskayevo,55.0962235,78.5815635,TASKAEVO
Tatanovo,52.8416252,41.4738998,TATANOVO
Tatarenkova,51.8174646,36.1397762,TATARENKOVA
TATARENKOVA D,-1.0,-1.0,TATARENKOVA D
Tatarino,50.5865636,39.1284539,TATARINO
TATARINOVOST,-1.0,-1.0,TATARINOVOST
Tatarka,44.9598579,41.9394198,TATARKA
Tatarsk,55.1936526,75.9684541,TATARSK
Gorod Tatarsk,55.1936553,75.9685116,TATARSK G
2148,49.167929,-122.993546,TATARSKAYA DY
Kazan,55.7878944,49.1233294,TATARSKAYA EM
Ulitsa Lenina,56.2840167,70.46720499999999,TATARSKAYA KA
3700,38.9076089,-77.07225849999999,TATARSKOE UTY
Republic of Tatarstan,55.1802364,50.7263945,TATARSTAN
Tatishchevo,51.6712062,45.5871803,TATISHCHEVO
Tatishchevo,56.3976062,37.5046506,TATISHHEVO
TATYA DYMSKA,-1.0,-1.0,TATYA DYMSKA
Taush,56.427803,56.080017,TAUSH
Taushkasy,55.8613653,47.5739434,TAUSHKASY
Yekaterinburg,56.8430993,60.64540859999999,TAVATUIY P.
Tavatuy,57.133333,60.18305609999999,TAVATUJ
Tavatuy,57.1505889,60.21530850000001,TAVATUY
Tavda,58.0442892,65.25610879999999,TAVDA
Tavda,58.0442892,65.25610879999999,TAVDA G
Tavricheskoe,54.5833862,73.63296969999999,TAVRICHESKOE
Tavrovo,50.5010262,36.5862369,TAVROVO
Tavrovo,50.5010262,36.5862369,TAVROVO J
Tavtimanovo,54.8836975,56.6351121,TAVTIMANOVO
TAXIFISHKA.CO,-1.0,-1.0,TAXIFISHKA.CO
Taksimo,56.3667702,114.8344788,TAXIMO PGT
24Д,59.91422059999999,30.3767985,TAXOVICHKOF.R
Tayga,56.0650329,85.6335757,TAYGA
Tayga,56.0650329,85.6335757,TAYGA G
Tayginka,55.6246827,60.5063547,TAYGINKA
Taezhnyi,61.15925610000001,62.67695659999999,TAYOZHNY
Tayshet,55.9321466,98.0105748,TAYSHET
Taytsy,59.66300829999999,30.1141012,TAYTSY
Nazarovo,56.01319549999999,90.402565,TAZLAROVO
Tazovsky,67.46130409999999,78.7086641,TAZOVSKIJ
Tazovsky,67.46130409999999,78.7086641,TAZOVSKIY
Tazovsky,67.46130409999999,78.7086641,TAZOVSKIY RN
1000,34.997012,-89.57785419999999,TBC
Tbilisi,41.7151377,44.827096,TBILISI
Tbilisskaya,45.3624114,40.1854447,TBILISSKAYA
Chaykovsky,56.766116,54.1276713,TCHAIKOVSKY
Chita,52.0515032,113.4711906,TCHITA
University,34.3647349,-89.5383818,TCUKEROVA BAL
Teberda,43.4274827,41.7382947,TEBERDA
Tebisskoye,55.3432977,77.4619673,TEBISSKOE
Tebleshi,57.46895199999999,36.6141744,TEBLESHI
Tedino,66.4683095,32.7508718,TEDINO
Tegi,64.3142282,65.3931327,TEGI
Teykovo,56.854156,40.53412489999999,TEJKOVO
Noginsk,55.88197479999999,38.43847969999999,TEKSTILEY
4,50.1121293,45.4190394,TEKSTILSHCHIK
# 615,34.0644581,-118.3700263,TEL ASHOMER
John F. Kennedy International Airport,40.6413111,-73.77813909999999,TEL AVIA
120,32.0814201,34.7686521,TEL AVIV
Tel Aviv-Yafo,32.0852999,34.78176759999999,TEL AVIV Y
Tel Aviv-Yafo,32.0852999,34.78176759999999,TEL AVIV YAF
Tel Aviv-Yafo,32.0852999,34.78176759999999,TEL AVIVJAF
Telebukino,54.9127969,41.2564925,TELEBUKINO
Telegino,53.1875,35.36583299999999,TELEGINO
TELJMANA,-1.0,-1.0,TELJMANA
Tel'ma,52.696721,103.7151516,TELMA
Telmana,59.72690349999999,30.6273051,TELMANA
1,59.7320661,30.618254,TELMANA P.
Telnice,49.1018693,16.7177499,TELNICE
Tel'viska,67.61219799999999,52.831612,TELVISKA
TELYAZHE,-1.0,-1.0,TELYAZHE
Temirtau,53.1338902,87.4333936,TEMIRTAU
Temnikov,54.6287716,43.2048497,TEMNIKOV
Belorechensk,44.7656192,39.8719353,TEMNORECHENSK
Temryuk,45.2756589,37.3741527,TEMRJUK
Temryuk,45.2756589,37.3741527,TEMRUK
Temryuk,45.2756589,37.3741527,TEMRYUK
Temryuk,45.2756589,37.3741527,TEMRYUK G
Temryuk,45.2756589,37.3741527,TEMRYUXKIY R
Teməs,52.9850842,58.1242712,TEMYASOVO
Teneyevo,55.6843732,46.7533383,TENEEVO
Tenga,50.8378393,85.65141679999999,TENGA
Ten'gushevo,54.7680613,42.7127221,TENGUSHEVO
Ten'ki,56.5883769,39.5565685,TENKI
Bowling Green,41.3797788,-83.6300826,TENSERVICE.R
Tyoplaya Gora,58.5219193,59.0723101,TEPLAYA GORA
Moscow,55.755826,37.6172999,TEPLICHNYJ
Teplichnyy,61.8247173,34.276776,TEPLICHNYY
Teploe,53.6167916,37.5877009,TEPLOE
Teplozersk,49.00304089999999,131.891598,TEPLOOZERSK
Teplovka,52.070446,46.130152,TEPLOVKA NOVO
45-а,53.201007,34.44845,TER BIKLYANSK
United States,37.09024,-95.712891,TER MASSIV DI
Skolkovo Innovation Center,55.6934239,37.3432387,TER SKOLKOVO
TER STARYJ T,-1.0,-1.0,TER STARYJ T
Russia,61.52401,105.318756,TER Y KM A
Unit A,37.75551480000001,-122.4205405,TER ZHILOY KO
Terbuny,52.1458916,38.2836699,TERBUNY
Terebilovka,57.1312762,49.9841916,TEREBILOVKA
Terek,43.4908671,44.1462102,TEREK
Terekhino,60.00080509999999,46.4265052,TEREKHINO
TEREKLIMEKTE,-1.0,-1.0,TEREKLIMEKTE
Ak-Koba,50.16248119999999,86.02408659999999,TEREKTA
Teren'ga,53.7170678,48.3682804,TERENGA
Terenino,55.87801289999999,41.8628838,TERENINO
TERENTEVSKAYA,-1.0,-1.0,TERENTEVSKAYA
Teriberka,69.18267209999999,35.1190452,TERIBERKA
TERIHOVO,-1.0,-1.0,TERIHOVO
Teryayevo,56.17123909999999,36.1279997,TERJAEVO
Termenevo,55.0745154,58.63736499999999,TERMENEVO
Ternovka,50.2073117,45.5004028,TERNOVKA
DJ184,47.6090883,23.7519284,TERNOVO
Ternovoye,51.7479638,39.0239785,TERNOVOE
Tersa,50.8890699,43.801916,TERSA
Tersi,56.33336139999999,52.8981757,TERSI
Terskol,43.2571143,42.513998,TERSKOL
Teryayevo,56.17123909999999,36.1279997,TERYAEVO
TERYAEVSKOEV,-1.0,-1.0,TERYAEVSKOEV
Teshenichi,53.18289069999999,34.20070949999999,TESHENICHI
TESOVONETYLS,-1.0,-1.0,TESOVONETYLS
Teterino,56.4809407,41.3827197,TETERINO
Tetyushi,54.93583830000001,48.8378241,TETYUSHI
TETYUSHSKOE,-1.0,-1.0,TETYUSHSKOE
Teuchezhsky District,44.9567404,39.324079,TEUCHEZHSKIY RON
Tevriz,57.5136876,72.40423849999999,TEVRIZ
10300,30.184439,-81.554024,THE AVENUES M
THE PATCH,-1.0,-1.0,THE PATCH
5,40.6330375,22.9401767,THESSALONIKI
Tikhoretsk,45.8548161,40.1257418,TIHORECK
Tikhvin,59.64404279999999,33.5432594,TIHVIN
Tikhvinka,52.1779887,40.3405764,TIHVINKA
Tikhvin,59.64404279999999,33.5432594,TIHVINO
Tiinsk,54.3813457,49.6452518,TIINSK RN ME
TIKHONOVA PUS,-1.0,-1.0,TIKHONOVA PUS
Tikhoretsk,45.8548161,40.1257418,TIKHORECK
Tikhoretsk,45.8548161,40.1257418,TIKHORETSK
Tikhvin,59.64404279999999,33.5432594,TIKHVIN
Tikhvin,59.64404279999999,33.5432594,TIKHVIN G
Tikhvin,59.64404279999999,33.5432594,TIKHVINKA
Tikhvin,59.64404279999999,33.5432594,TIKHVINKA MAS
210,42.0606768,-88.0248797,TIKHVINSKIY
Tikhvinsky District,59.92163259999999,33.5826458,TIKHVINSKIY R
Tillé,49.463621,2.112728,TILLE
2726,38.2745266,-85.7052169,TIM RP.
Timashevsk,45.6093387,38.9547015,TIMASHEVO
Timashevsk,45.6093387,38.9547015,TIMASHEVSK
Timashevsk,45.6093387,38.9547015,TIMASHEVSK G
Timiryazevsky District,55.82358679999999,37.5582644,TIMIRIAZEVSKI
Timiryazevskaya,55.8195707,37.5755794,TIMIRIAZEVSKO
Timiryazevskaya,55.8195707,37.5755794,TIMIRJAZEVSKI
Timiryazeva,44.4703041,40.16844529999999,TIMIRYAZEVO
Timiryazevskaya,55.8195707,37.5755794,TIMIRYAZEVSKI
Timiryazevskaya,55.8195707,37.5755794,TIMIRYAZEVSKO
Nr. 69,45.7750777,21.2136058,TIMISOARA
Timofeyevka,53.5688168,49.3976063,TIMOFEEVKA
Timofeyevka,53.5688168,49.3976063,TIMOFEEVKA S
Timonovskoye,50.3214424,38.0521055,TIMONOVO
Тимәш,53.3655013,54.5882138,TIMYASHEVO
7,46.3537065,48.0319438,TINAKI YE
8833,34.0907826,-118.3842522,TINDER
Russia,61.52401,105.318756,TINH BINH THU
Khanh Hoa Province,12.2585098,109.0526076,TINH KHANH H
Khanh Hoa Province,12.2585098,109.0526076,TINH KHANH HO
Tipsirmy,56.1204392,47.40251860000001,TIPSIRMY
3300,46.8360235,29.6284424,TIRASPOL
Tishino,57.37083299999999,28.2052781,TISHINO
Tishkova,57.255865,55.42854560000001,TISHKOVA
Tishnevo,56.4218364,33.3700429,TISHNEVO
Tisul',55.7635668,88.318314,TISUL
Udachny,66.407021,112.2977807,TISYACHNY
Tyumen,57.1553394,65.5618637,TIUMEN
Tiurula,61.2174786,29.8613788,TIURULA
Tivat,42.4349809,18.7066398,TIVAT
6350,38.6556587,-90.3033799,TIVOLI
Tyumen,57.1553394,65.5618637,TJUMEN
Tliustenkhabl',44.9814257,39.0902994,TLYUSTENKHABL
TM SOLIGORSK,-1.0,-1.0,TM SOLIGORSK
Tobolsk,58.2227256,68.2777646,TOBOLJSK
Tobolsk,58.2227256,68.2777646,TOBOLSK
Tobolsk,58.2227256,68.2777646,TOBOLSK G
Tobolsk,58.2227256,68.2777646,TOBOLSKIIY R
Tobolsky District,58.4467112,67.50003889999999,TOBOLSKIY RN
101,38.888684,-77.004719,TOCHILNOE
Totskoye,52.5220074,52.744454,TOCZKOE
TOCZKOE VTORO,-1.0,-1.0,TOCZKOE VTORO
Tolyatti,53.508525,49.41821960000001,TOGLIATTI
Tolyatti,53.508525,49.41821960000001,TOGLISTTI
Toguchin,55.2380314,84.40287,TOGUCHIN
Togur,58.3615767,82.8403008,TOGUR
101,38.888684,-77.004719,TOIKNO
Tokarevka,51.999395,41.1565814,TOKAREVKA
Toksovo,60.1500813,30.5107369,TOKSOVO
Toktaybelyak,56.8713521,48.9275487,TOKTAYBELYAK
Trego County,38.9900316,-99.8124935,TOKYO
Staraya Tolba,56.2774309,39.62673160000001,TOLBA
Tolbazy,55.186495,55.0320182,TOLBAZY
Tolbazy,54.0114023,55.8925281,TOLBAZY S.
Tolyatti,53.508525,49.41821960000001,TOLIATTI
Tolyatti,53.508525,49.41821960000001,TOLIATTY
Tolyatti,53.508525,49.41821960000001,TOLIAYATTI
Tolyatti,53.508525,49.41821960000001,TOLIYATTI
Tolyatti,53.508525,49.41821960000001,TOLJATTI
Tolyatti,53.508525,49.41821960000001,TOLJYATTI
Tolka,63.3978444,80.0871639,TOLKA
15950 - 16000,32.9664831,-96.8200562,TOLL WAY
Novosibirsk International Airport (Tolmachevo),55.01135410000001,82.652163,TOLMACHEVO
Novosibirsk International Airport (Tolmachevo),55.01135410000001,82.652163,TOLMACHEVO S.
27,43.6628917,-79.39565640000001,TOLMACHEVSKIJ
TOLSTOBINO KS,-1.0,-1.0,TOLSTOBINO KS
Tolstovo,55.93563210000001,40.3902174,TOLSTOVO
Tolvuya,62.51215250000001,35.2847681,TOLVUYA
Tolyatti,53.508525,49.41821960000001,TOLYAT
Tolyatti,53.508525,49.41821960000001,TOLYATI
Tolyatti,53.508525,49.41821960000001,TOLYATTI
Gorod Tol'yatti,53.5226341,49.4275895,TOLYATTI G
Tolyatti,53.508525,49.41821960000001,TOLYATTY
Tomari,47.7613226,142.0599514,TOMARI
Tomarovka,50.6771785,36.2314146,TOMAROVKA
Tomsk,56.4884295,84.9480469,TOMCK
Tomilino,55.65773489999999,37.9399807,TOMILINO
Tominskiy,54.9594733,61.18699050000001,TOMINSKIY
Tomsk,56.4884295,84.9480469,TOMSK
Tomsk,56.4884295,84.9480469,TOMSK G
Tomsk,56.4884295,84.9480469,TOMSK REGION
Tomsk Oblast,58.8969882,82.67654999999999,TOMSKAYA
Tomsk Oblast,58.8969882,82.67654999999999,TOMSKAYA OBL
Tomsk Oblast,58.8969882,82.67654999999999,TOMSKAYA OBLA
Tomsk Oblast,58.8969882,82.67654999999999,TOMSKAYA REG.
200,43.4722854,-80.5448576,TOMSKIY RN
TON,-1.0,-1.0,TON
Tonkino,57.3686252,46.4514795,TONKINO
Tonshaevo,57.73467119999999,47.013981,TONSHAEVO
Tonshalovo,59.191459,37.9491988,TONSHALOVO
Topchikha,52.8243541,83.1198239,TOPCHIKHA
TOPCHIKHINSKI,-1.0,-1.0,TOPCHIKHINSKI
Topki,55.2777575,85.6243296,TOPKI
Gorod Topki,55.26927019999999,85.6242481,TOPKI G
Russia,61.52401,105.318756,TOPKINSKIY T
Torbeyevo,54.0720671,43.246273,TORBEEVO
Torfyanovka,60.59456329999999,27.9331347,TORFYANOVKA
535,36.96194500000001,-121.9841992,TORGOK
Torgovishche,57.03440020000001,57.52622210000001,TORGOVISHHE
Toriki,59.78809739999999,30.1116705,TORIKI
c,45.0795953,7.660883999999999,TORINO
Torkovichi,58.85802330000001,30.3421898,TORKOVICHI
Toropets,56.49777419999999,31.64073179999999,TOROPEC
Toropets,56.49777419999999,31.64073179999999,TOROPECZ
Toropets,56.49777419999999,31.64073179999999,TOROPETS
Torpovka,50.1358928,45.3845153,TORPOVKA
Torzhok,57.0359338,34.9690757,TORZHOK
TOSNENSKI R N,-1.0,-1.0,TOSNENSKI R N
TOSNENSKI RN,-1.0,-1.0,TOSNENSKI RN
Tosno,59.5406601,30.8777243,TOSNO
Totma,59.9737907,42.7591376,TOTMA
TOTSKIYKIRSA,-1.0,-1.0,TOTSKIYKIRSA
Tula,54.204836,37.6184915,TOULA
Toulon,43.124228,5.928,TOULON
Tula Oblast,54.163768,37.5649507,TOULSKAYA OBL
TOVARISCHESTV,-1.0,-1.0,TOVARISCHESTV
Tovarkovo,54.6787344,35.9371239,TOVARKOVO
Toykino,57.519917,54.378474,TOYKINO
Toysi,55.0757713,47.7741734,TOYSI
Nha Trang,12.2387911,109.1967488,TP NHA TRANG
22,16.0779417,108.2229592,TP. DA NANG
Nha Trang,12.2387911,109.1967488,TP.NHA TRANG
TPZ ALTUFEVO,-1.0,-1.0,TPZ ALTUFEVO
Mytishchi,55.8923196,37.7049332,TPZ ALTUFYEVO
Trakai,54.6379113,24.9346894,TRAKAI
Vaalimaa,60.5952591,27.8080403,TRAKT
43502,41.2989071,-82.1688131,TRANSFER
Yushkovo,55.5499158,36.9836663,TRASSA
Akademicheskiy Most,52.2640214,104.2888332,TRASSA IRKUTS
113,27.4509502,-81.3535797,TRASSA M
Rostov,57.24817789999999,39.4798435,TRASSA ROSTOV
1,57.211249,65.60435389999999,TRASSA TYUMEN
Travniki,54.90835020000001,60.55499200000001,TRAVNIKI
TREBUSHINOE,-1.0,-1.0,TREBUSHINOE
Tregubovka,56.4549513,55.606469,TREGUBOVKA
Trekhgorka,55.69874739999999,37.3314156,TREHGORKA
50,43.0967995,-70.8046785,TREHGORNII
198,36.0197902,-115.0110277,TREHGORNIJ
Trekhgornyy,54.81765110000001,58.44549319999999,TREHGORNIY
Trekhgornyy,54.81765110000001,58.44549319999999,TREHGORNY
Chelyabinsk Oblast,54.43194219999999,60.87889629999999,TREHGORNYJ
Trekhgornyy,54.81765110000001,58.44549319999999,TREHGORNYY
Trekhgorka,55.69874739999999,37.3314156,TREKHGORKA
Trekhgornyy,54.81765110000001,58.44549319999999,TREKHGORNIY
Trekhgornyy,54.81765110000001,58.44549319999999,TREKHGORNIYI
Trekhgornyy,54.81765110000001,58.44549319999999,TREKHGORNY
Trekhgornyy,54.81765110000001,58.44549319999999,TREKHGORNYIY
Trekhgornyy,54.81765110000001,58.44549319999999,TREKHGORNYJ
Trekhgornyy,54.81765110000001,58.44549319999999,TREKHGORNYY
Trekhgornyy,54.81765110000001,58.44549319999999,TREKHGORNYY G
Treshchevskiy,55.123932,85.76168,TRESHCHEVSKIY
TRETIJ RESHAY,-1.0,-1.0,TRETIJ RESHAY
TRETIY SEVERN,-1.0,-1.0,TRETIY SEVERN
156,45.64484299999999,12.2399748,TREVISO
Treviso,45.6668893,12.2430437,TREVISO NORD
Tri Protoka,46.3279775,48.1169984,TRI PROTOKA
Tri Izby,55.8860111,47.4426773,TRIIZBY
TRIRECHNOE,-1.0,-1.0,TRIRECHNOE
Troyekurovka,53.2621855,48.5937893,TROEKUROVKA
Troyekurovo,52.9775121,38.961302,TROEKUROVO
TROELGA,-1.0,-1.0,TROELGA
Trofimovka,56.1614248,40.8673874,TROFIMOVKA
Trofimovo,59.115,39.579722,TROFIMOVO
Troitsk,54.0832732,61.5598545,TROICK
Troitsko-Pechorsk,62.7193437,56.171738,TROICKO PECHERSK
Troitskoye,49.443169,136.555748,TROICKOE
Troitsk,55.4903205,37.3032108,TROICZK
TROICZKAYA,-1.0,-1.0,TROICZKAYA
TROICZKAYA SL,-1.0,-1.0,TROICZKAYA SL
169,38.8795873,-77.1710872,TROICZKIJ
169,38.8795873,-77.1710872,TROICZKOE
TROICZKOPECH,-1.0,-1.0,TROICZKOPECH
Troitsa,55.1097318,36.9586712,TROITSA
Troitsk,55.4903205,37.3032108,TROITSK
Troitskaya,43.3045595,44.9887945,TROITSKAYA
Troitskiy,51.3621343,37.5018623,TROITSKIY
Troitskoye,50.7533064,127.9379712,TROITSKOE
Troitskoye,50.7533064,127.9379712,TROITSKOPECH
Troitsk,55.4903205,37.3032108,TROITSKYY
46,58.26633999999999,12.2700024,TROLLHATTAN
Trom-Agan,61.676944,74.31,TROMAGAN
Troshkovo,55.6058636,38.4194699,TROSHKOVO
Trosna,52.4470327,35.785078,TROSNA
